season,team,player_id,player_name,position,position_group,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,contract_player_name,contract_position,cap_number,cash_paid,base_salary,guaranteed_salary,has_contract_match,has_missing_contract,position_final,meets_sample_threshold,sample_confidence,contract_confidence,overall_confidence
2021,JAX,00-0031934,Devin Smith,WR,WR,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-4.469863481936045,-4.469863481936045,-4.469863481936045,,,,,,,False,True,WR,False,low_sample,missing_contract,low
2021,JAX,00-0031951,James O'Shaughnessy,TE,TE,0,0,0,0,0,0,24,244,0,34,0.0,0.0,2.4073981105526463,2.4073981105526463,20.607398110552648,James O'Shaughnessy,TE,1.1275,1.59,1.4525,0.9,True,False,TE,False,low_sample,contract_matched,low
2021,JAX,00-0032208,Phillip Dorsett,WR,WR,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-1.0806360099231824,-1.0806360099231824,-1.0806360099231824,,,,,,,False,True,WR,False,low_sample,missing_contract,low
2021,JAX,00-0032951,Laquon Treadwell,WR,WR,0,0,0,0,0,0,33,434,1,51,0.0,0.0,23.1323142503435,23.1323142503435,56.0823142503435,Laquon Treadwell,WR,0.472222,0.55,0.99,0.0,True,False,WR,True,normal_sample,contract_matched,high
2021,JAX,00-0033006,Jaydon Mickens,WR,WR,0,0,0,0,0,0,2,10,0,3,0.0,0.0,0.5903129952494055,0.5903129952494055,1.5903129952494055,Jaydon Mickens,WR,0.309167,0.358611,0.99,,True,False,WR,False,low_sample,contract_matched,low
2021,JAX,00-0033387,Jacob Hollister,TE,TE,0,0,0,0,0,0,9,55,1,14,0.0,0.0,-12.457760905192,-12.457760905192,-4.457760905192,Jacob Hollister,TE,0.828611,0.963611,0.99,0.0,True,False,TE,False,low_sample,contract_matched,low
2021,JAX,00-0033572,Jamal Agnew,WR,WR,0,0,0,0,111,1,24,229,1,39,0.0,8.058190224110149,5.709054323579578,13.767244547689728,42.76724454768973,Jamal Agnew,WR,2.613725,4.876471,1.0,0.5,True,False,WR,False,low_sample,contract_matched,low
2021,JAX,00-0033854,Dare Ogunbowale,RB,RB,0,0,0,0,137,1,13,114,1,21,0.0,-10.29921186885306,-1.1754501754767261,-11.474662044329786,10.325337955670214,Dare Ogunbowale,RB,0.85,0.85,0.85,0.0,True,False,RB,False,low_sample,contract_matched,low
2021,JAX,00-0033936,C.J. Beathard,QB,QB,33,0,0,0,2,0,0,0,0,0,1.829054368659854,-0.5504119084216654,0.0,1.2786424602381885,1.7086424602381887,C.J. Beathard,QB,2.202941,2.976471,1.0,1.0,True,False,QB,False,low_sample,contract_matched,low
2021,JAX,00-0034011,Dan Arnold,TE,TE,0,0,0,0,0,0,28,324,0,41,0.0,0.0,2.4055787704286415,2.4055787704286415,25.605578770428643,Dan Arnold,WR,0.766667,0.766667,0.92,0.92,True,False,TE,True,normal_sample,contract_matched,high
2021,JAX,00-0034777,DJ Chark,WR,WR,0,0,0,0,0,0,7,154,2,22,0.0,0.0,-0.67279911326606,-0.67279911326606,14.77720088673394,D.J. Chark,WR,2.511587,2.183,2.183,0.0,True,False,WR,False,low_sample,contract_matched,low
2021,JAX,00-0035268,Ryquell Armstead,RB,RB,0,0,0,0,80,0,3,16,0,4,0.0,1.6966322271618992,-5.900071902608033,-4.203439675446134,1.346560324553866,Ryquell Armstead,RB,0.141667,0.141667,0.85,,True,False,RB,False,low_sample,contract_matched,low
2021,JAX,00-0035457,Tyron Johnson,WR,WR,0,0,0,0,0,0,2,16,0,5,0.0,0.0,-3.6356850985321216,-3.6356850985321216,-2.335685098532122,,,,,,,False,True,WR,False,low_sample,missing_contract,low
2021,JAX,00-0035831,James Robinson,RB,RB,0,0,0,0,767,8,31,222,0,46,0.0,-11.25241631130478,-3.4885764953505713,-14.74099280665535,66.45900719334466,James Robinson,RB,0.781666,0.78,0.78,0.0,True,False,RB,True,normal_sample,contract_matched,high
2021,JAX,00-0035835,Nathan Cottrell,RB,RB,0,0,0,0,3,0,0,0,0,0,0.0,-0.08749834098853171,0.0,-0.08749834098853171,0.06250165901146831,,,,,,,False,True,RB,False,low_sample,missing_contract,low
2021,JAX,00-0036268,Laviska Shenault Jr.,WR,WR,0,0,0,0,41,0,63,619,0,100,0.0,-1.2590741465101019,3.5336986072479544,2.2746244607378525,51.024624460737854,Laviska Shenault,WR,1.749106,0.959821,0.959821,0.959821,True,False,WR,True,normal_sample,contract_matched,high
2021,JAX,00-0036698,Mekhi Sargent,RB,RB,0,0,0,0,2,0,0,0,0,1,0.0,-0.6435864751692861,-0.4297445466509089,-1.073331021820195,-0.973331021820195,Mekhi Sargent,RB,0.073333,0.073333,0.66,,True,False,RB,False,low_sample,contract_matched,low
2021,JAX,00-0036887,Luke Farrell,TE,TE,0,0,0,0,0,0,7,56,0,11,0.0,0.0,-3.6240672460990027,-3.6240672460990027,0.9259327539009976,Luke Farrell,TE,0.749505,1.01802,0.66,0.0,True,False,TE,False,low_sample,contract_matched,low
2021,JAX,00-0036971,Trevor Lawrence,QB,QB,3641,12,17,32,334,2,0,0,0,0,-60.74785959799543,11.314141616867087,0.0,-49.43371798112834,-8.323717981128336,Trevor Lawrence,QB,6.689725,24.7789,0.66,0.66,True,False,QB,True,normal_sample,contract_matched,high
2021,KC,00-0026197,Chad Henne,QB,QB,82,0,0,0,0,0,0,0,0,0,4.047984530450776,-1.9872949765413068,0.0,2.0606895539094694,2.8806895539094697,Chad Henne,QB,1.625,1.25,1.2,0.75,True,False,QB,False,low_sample,contract_matched,low
2021,KC,00-0029664,Josh Gordon,WR,WR,0,0,0,0,0,0,5,32,1,14,0.0,0.0,-12.496325224316571,-12.496325224316571,-6.646325224316572,Josh Gordon,WR,0.0,0.0,0.252,0.0,True,False,WR,False,low_sample,contract_matched,low
2021,KC,00-0030506,Travis Kelce,TE,TE,0,0,0,0,3,1,92,1125,9,134,0.0,0.345061281172093,50.8031916963652,51.14825297753729,160.5482529775373,Travis Kelce,TE,7.605882,13.25,5.25,5.5,True,False,TE,True,normal_sample,contract_matched,high
2021,KC,00-0031376,Jerick McKinnon,RB,RB,0,0,0,0,62,0,13,107,1,20,0.0,-1.933192994678393,2.1758417758974247,0.24264878121903166,14.942648781219031,Jerick McKinnon,RB,0.721667,0.831667,0.99,0.15,True,False,RB,False,low_sample,contract_matched,low
2021,KC,00-0032062,Blake Bell,TE,TE,0,0,0,0,10,0,9,87,0,13,0.0,3.2836653463891707,1.2283455611323006,4.512010907521471,11.612010907521473,Blake Bell,TE,0.9875,1.1275,0.99,0.75,True,False,TE,False,low_sample,contract_matched,low
2021,KC,00-0032775,Demarcus Robinson,WR,WR,0,0,0,0,0,0,25,264,3,41,0.0,0.0,9.856429052995656,9.856429052995656,38.30642905299566,Demarcus Robinson,WR,0.9875,1.1275,0.99,0.85,True,False,WR,True,normal_sample,contract_matched,high
2021,KC,00-0033040,Tyreek Hill,WR,WR,0,0,0,0,96,0,111,1239,9,159,0.0,2.9771603627013974,62.36571529114821,65.3428756538496,186.8428756538496,Tyreek Hill,WR,15.8505,13.2005,0.99,12.7205,True,False,WR,True,normal_sample,contract_matched,high
2021,KC,00-0033481,Marcus Kemp,WR,WR,0,0,0,0,0,0,2,24,0,5,0.0,0.0,-0.5244607966160402,-0.5244607966160402,1.17553920338396,Marcus Kemp,WR,0.85,0.85,0.85,,True,False,WR,False,low_sample,contract_matched,low
2021,KC,00-0033873,Patrick Mahomes,QB,QB,4839,37,13,28,381,2,0,0,0,0,138.78744912621195,14.328448703119765,0.0,153.11589782933171,267.55589782933174,Patrick Mahomes,QB,7.433381,22.806905,0.99,0.99,True,False,QB,True,normal_sample,contract_matched,high
2021,KC,00-0034297,Byron Pringle,WR,WR,0,0,0,0,0,0,42,568,5,60,0.0,0.0,36.73909083536926,36.73909083536926,90.63909083536926,Byron Pringle,WR,2.133,2.133,2.133,0.0,True,False,WR,True,normal_sample,contract_matched,high
2021,KC,00-0034301,Darrel Williams,RB,RB,0,0,0,0,558,6,47,452,2,57,0.0,4.9404268118926105,20.60644695547321,25.54687376736582,111.79687376736581,Darrel Williams,RB,1.594118,1.6,0.97,0.4,True,False,RB,True,normal_sample,contract_matched,high
2021,KC,00-0034395,Daurice Fountain,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Daurice Fountain,WR,0.195644,0.195644,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,KC,00-0035140,Mecole Hardman,WR,WR,0,0,0,0,46,0,59,693,2,83,0.0,-1.5545336874201894,17.99454054358648,16.440006856166292,74.14000685616628,Mecole Hardman,WR,1.362287,0.949096,0.874096,0.0,True,False,WR,True,normal_sample,contract_matched,high
2021,KC,00-0035547,Joseph Fortson,TE,TE,0,0,0,0,0,0,5,47,2,5,0.0,0.0,5.351718912075739,5.351718912075739,14.951718912075739,Jody Fortson,WR,0.496667,0.496667,0.66,,True,False,TE,False,low_sample,contract_matched,low
2021,KC,00-0035715,Derrick Gore,RB,RB,0,0,0,0,256,2,8,105,0,9,0.0,0.3009974464308822,6.626149446179625,6.927146892610507,32.977146892610506,Derrick Gore,RB,0.476667,0.476667,0.66,,True,False,RB,False,low_sample,contract_matched,low
2021,KC,00-0036360,Clyde Edwards-Helaire,RB,RB,0,0,0,0,517,4,19,129,2,23,0.0,-8.796600045228843,-0.8597231574044382,-9.656323202633281,45.39367679736672,Clyde Edwards-Helaire,RB,2.459449,1.10189,1.10189,1.10189,True,False,RB,True,normal_sample,contract_matched,high
2021,KC,00-0036637,Noah Gray,TE,TE,0,0,0,0,0,0,7,36,1,10,0.0,0.0,-0.03670596570009366,-0.03670596570009366,6.513294034299906,Noah Gray,TE,0.738445,0.97378,0.66,0.0,True,False,TE,False,low_sample,contract_matched,low
2021,LA,00-0026189,DeSean Jackson,WR,WR,0,0,0,0,0,0,8,221,1,15,0.0,0.0,9.191723283438478,9.191723283438478,25.24172328343848,,,,,,,False,True,WR,False,low_sample,missing_contract,low
2021,LA,00-0026498,Matthew Stafford,QB,QB,4886,41,17,30,43,0,0,0,0,0,117.5954231009535,-1.9016529319342226,0.0,115.69377016901927,207.2037701690193,Matt Stafford,QB,20.0,20.0,9.5,10.0,True,False,QB,True,normal_sample,contract_matched,high
2021,LA,00-0030431,Robert Woods,WR,WR,0,0,0,0,46,1,45,556,4,69,0.0,1.9396912073134445,30.618317661937613,32.558008869251054,88.90800886925105,Robert Woods,WR,5.875,12.5,2.5,2.5,True,False,WR,True,normal_sample,contract_matched,high
2021,LA,00-0031235,Odell Beckham Jr.,WR,WR,0,0,0,0,0,0,27,305,5,48,0.0,0.0,7.129921804171007,7.129921804171007,44.129921804171005,Odell Beckham Jr.,WR,0.85,4.75,1.5,0.0,True,False,WR,True,normal_sample,contract_matched,high
2021,LA,00-0033110,Tyler Higbee,TE,TE,0,0,0,0,0,0,61,560,5,85,0.0,0.0,4.090717142722793,4.090717142722793,62.340717142722795,Tyler Higbee,TE,5.825,6.5,1.025,3.0,True,False,TE,True,normal_sample,contract_matched,high
2021,LA,00-0033246,Johnny Mundt,TE,TE,0,0,0,0,0,0,1,9,0,1,0.0,0.0,1.3462372607318684,1.3462372607318684,2.0462372607318686,Johnny Mundt,TE,0.633333,0.633333,0.92,0.1,True,False,TE,False,low_sample,contract_matched,low
2021,LA,00-0033908,Cooper Kupp,WR,WR,0,0,0,0,18,0,145,1947,16,191,-0.4020649445010349,-1.437612365464151,112.93584767521602,111.09617036525084,293.5961703652509,Cooper Kupp,WR,5.3,13.0,1.5,1.5,True,False,WR,True,normal_sample,contract_matched,high
2021,LA,00-0034449,Buddy Howell,RB,RB,0,0,0,0,11,0,0,0,0,0,0.0,-4.026010060682893,0.0,-4.026010060682893,-3.476010060682893,Buddy Howell,RB,0.541667,0.541667,0.92,0.0,True,False,RB,False,low_sample,contract_matched,low
2021,LA,00-0034646,Brandon Powell,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Brandon Powell,WR,0.051111,0.051111,0.92,0.0,True,False,WR,False,low_sample,contract_matched,low
2021,LA,00-0034845,Sony Michel,RB,RB,0,0,0,0,845,4,21,128,1,33,0.0,-21.070007933954304,-8.643807557342068,-29.713815491296373,39.186184508703626,Sony Michel,RB,1.792731,1.792731,1.792731,0.555747,True,False,RB,True,normal_sample,contract_matched,high
2021,LA,00-0034899,John Wolford,QB,QB,5,0,1,1,-1,0,0,0,0,0,-6.360478993272409,-1.032551954034716,0.0,-7.393030947307125,-9.643030947307125,John Wolford,QB,0.855,0.78,0.78,,True,False,QB,False,low_sample,contract_matched,low
2021,LA,00-0035603,Kendall Blanton,TE,TE,0,0,0,0,0,0,4,37,0,7,0.0,0.0,-2.1694436310208403,-2.1694436310208403,0.6805563689791598,Kendall Blanton,TE,0.476667,0.476667,0.78,,True,False,TE,False,low_sample,contract_matched,low
2021,LA,00-0035664,Darrell Henderson,RB,RB,0,0,0,0,688,5,29,176,3,40,0.0,-1.379824667690324,-7.756834660989229,-9.136659328679553,65.31334067132045,Darrell Henderson,RB,1.151496,0.878832,0.878832,,True,False,RB,True,normal_sample,contract_matched,high
2021,LA,00-0035935,J.J. Koski,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,J.J. Koski,WR,0.0092,0.0092,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,LA,00-0036414,Cam Akers,RB,RB,0,0,0,0,3,0,3,10,0,3,0.0,-1.516583125689067,-0.5766438449500129,-2.09322697063908,-0.6932269706390799,Cam Akers,RB,1.402964,0.890593,0.890593,0.890593,True,False,RB,False,low_sample,contract_matched,low
2021,LA,00-0036415,Van Jefferson,WR,WR,0,0,0,0,20,0,50,802,6,89,0.0,1.3550202797632664,33.406992377025105,34.76201265678837,106.36201265678838,Van Jefferson,WR,1.275259,0.865052,0.865052,0.865052,True,False,WR,True,normal_sample,contract_matched,high
2021,LA,00-0036424,Brycen Hopkins,TE,TE,0,0,0,0,0,0,1,9,0,1,0.0,0.0,1.659181352937594,1.659181352937594,2.3591813529375942,Brycen Hopkins,TE,0.943283,0.78,0.78,,True,False,TE,False,low_sample,contract_matched,low
2021,LA,00-0036598,Landen Akers,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Landen Akers,WR,0.220534,0.220534,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,LA,00-0036698,Mekhi Sargent,RB,RB,0,0,0,0,5,0,0,0,0,0,0.0,-1.087687875260599,0.0,-1.087687875260599,-0.837687875260599,,,,,,,False,True,RB,False,low_sample,missing_contract,low
2021,LA,00-0036849,Tutu Atwell,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Tutu Atwell,WR,1.074309,2.317236,0.66,0.66,True,False,WR,False,low_sample,contract_matched,low
2021,LA,00-0036860,Jake Funk,RB,RB,0,0,0,0,5,0,0,0,0,0,0.0,-1.0323584132129326,0.0,-1.0323584132129326,-0.7823584132129326,Jake Funk,RB,0.578168,0.659339,0.66,,True,False,RB,False,low_sample,contract_matched,low
2021,LA,00-0036862,Ben Skowronek,WR,WR,0,0,0,0,0,0,11,133,0,20,0.0,0.0,1.4085599618961386,1.4085599618961386,10.808559961896139,Bennett Skowronek,WR,0.681131,0.744524,0.66,,True,False,WR,False,low_sample,contract_matched,low
2021,LA,00-0036918,Jacob Harris,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Jacob Harris,WR,0.662336,1.036844,0.66,,True,False,WR,False,low_sample,contract_matched,low
2021,LAC,00-0026544,Chase Daniel,QB,QB,0,0,0,0,-2,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1,Chase Daniel,QB,1.075,1.075,1.075,0.0,True,False,QB,False,low_sample,contract_matched,low
2021,LAC,00-0027061,Jared Cook,TE,TE,0,0,0,0,0,0,48,564,4,83,0.0,0.0,6.277931714929486,6.277931714929486,58.47793171492949,Jared Cook,TE,4.5,5.5,3.5,3.5,True,False,TE,True,normal_sample,contract_matched,high
2021,LAC,00-0027691,Andre Roberts,WR,WR,0,0,0,0,19,0,0,0,0,0,0.0,0.760434927069582,0.0,0.760434927069582,1.7104349270695822,Andre Roberts,WR,0.716667,0.716667,1.075,0.0,True,False,WR,False,low_sample,contract_matched,low
2021,LAC,00-0030279,Keenan Allen,WR,WR,0,0,0,0,0,0,106,1138,6,157,0.5595444383071735,0.0,30.701160211185925,31.2607046494931,132.6607046494931,Keenan Allen,WR,15.7,13.0,13.0,13.0,True,False,WR,True,normal_sample,contract_matched,high
2021,LAC,00-0032725,Stephen Anderson,TE,TE,0,0,0,0,0,0,16,165,1,19,0.0,0.0,7.209891159058316,7.209891159058316,22.459891159058316,Stephen Anderson,TE,0.92,0.92,0.92,,True,False,TE,False,low_sample,contract_matched,low
2021,LAC,00-0033536,Mike Williams,WR,WR,0,0,0,0,0,0,76,1146,9,129,0.0,0.0,66.66828882257889,66.66828882257889,169.9682888225789,Mike Williams,WR,15.68,15.68,15.68,15.68,True,False,WR,True,normal_sample,contract_matched,high
2021,LAC,00-0033699,Austin Ekeler,RB,RB,0,0,0,0,911,12,70,647,8,94,0.0,-0.8955907277993393,-0.6638062682961876,-1.559396996095527,153.84060300390448,Austin Ekeler,RB,5.75,4.25,4.25,4.25,True,False,RB,True,normal_sample,contract_matched,high
2021,LAC,00-0034440,Justin Jackson,RB,RB,0,0,0,0,364,2,22,178,0,25,0.0,0.012217570329580596,5.932369897374883,5.944587467704464,44.54458746770446,Justin Jackson,RB,0.92,0.92,0.92,,True,False,RB,True,normal_sample,contract_matched,high
2021,LAC,00-0035329,Donald Parham,TE,TE,0,0,0,0,0,0,20,190,3,27,0.0,0.0,7.145056688910816,7.145056688910816,30.645056688910817,Donald Parham,TE,0.723333,0.723333,0.78,,True,False,TE,False,low_sample,contract_matched,low
2021,LAC,00-0035414,Jalen Guyton,WR,WR,0,0,0,0,34,0,31,448,3,48,0.0,-0.9758450072258711,26.991135289979866,26.015290282753995,66.865290282754,Jalen Guyton,WR,0.85,0.85,0.85,,True,False,WR,True,normal_sample,contract_matched,high
2021,LAC,00-0035432,Jason Moore,WR,WR,0,0,0,0,0,0,3,56,0,4,0.0,0.0,2.601492775778752,2.601492775778752,6.1514927757787525,Jason Moore,WR,0.241644,0.241644,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,LAC,00-0035883,Maurice Ffrench,WR,WR,0,0,0,0,3,0,0,0,0,0,0.0,-0.2804734657984227,0.0,-0.2804734657984227,-0.13047346579842267,Maurice Ffrench,WR,0.238801,0.238801,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,LAC,00-0035898,Darius Bradwell,RB,RB,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-0.44896725565195084,-0.44896725565195084,-0.44896725565195084,Darius Bradwell,RB,0.193067,0.193067,0.1656,,True,False,RB,False,low_sample,contract_matched,low
2021,LAC,00-0036355,Justin Herbert,QB,QB,5014,38,15,31,302,3,0,0,0,0,121.55570376370669,11.158099026499448,1.053,133.76680279020613,246.25680279020614,Justin Herbert,QB,6.040626,1.818125,0.78,1.818125,True,False,QB,True,normal_sample,contract_matched,high
2021,LAC,00-0036370,Joshua Kelley,RB,RB,0,0,0,0,102,0,5,38,0,6,0.0,-15.074566347931977,1.0253830748698674,-14.04918327306211,-5.799183273062107,Joshua Kelley,RB,0.975086,0.78,0.78,,True,False,RB,False,low_sample,contract_matched,low
2021,LAC,00-0036382,K.J. Hill,WR,WR,0,0,0,0,0,0,3,30,0,3,0.0,0.0,1.762588310695719,1.762588310695719,4.012588310695719,K.J. Hill,WR,0.1012,0.1012,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,LAC,00-0036650,Larry Rountree III,RB,RB,0,0,0,0,87,1,1,-1,0,2,0.0,-10.204493235127302,-1.269028112408705,-11.473521347536007,-3.9235213475360062,Larry Rountree III,RB,0.703941,0.835764,0.66,,True,False,RB,False,low_sample,contract_matched,low
2021,LAC,00-0036959,Michael Bandy,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Michael Bandy,WR,0.193067,0.193067,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,LAC,00-0036988,Josh Palmer,WR,WR,0,0,0,0,6,0,33,353,4,49,0.0,0.21983389207161963,12.51690165518087,12.73673554725249,50.936735547252496,Josh Palmer,WR,0.914919,1.679676,0.66,0.0,True,False,WR,True,normal_sample,contract_matched,high
2021,LAC,00-0037011,Tre' McKitty,TE,TE,0,0,0,0,0,0,6,45,0,8,0.0,0.0,1.4067195650422946,1.4067195650422946,5.156719565042295,Tre' McKitty,TE,0.870154,1.500616,0.66,,True,False,TE,False,low_sample,contract_matched,low
2021,LV,00-0026189,DeSean Jackson,WR,WR,0,0,0,0,4,0,12,233,1,19,0.0,0.003352722618728876,1.8550665302900597,1.8584192529087886,19.70841925290879,DeSean Jackson,WR,1.0,1.0,2.0,0.0,True,False,WR,False,low_sample,contract_matched,low
2021,LV,00-0029119,Derek Carrier,TE,TE,0,0,0,0,0,0,2,13,0,2,0.0,0.0,0.8306839682627469,0.8306839682627469,1.9806839682627468,Derek Carrier,TE,0.85,1.075,1.075,0.0,True,False,TE,False,low_sample,contract_matched,low
2021,LV,00-0030663,Willie Snead,WR,WR,0,0,0,0,0,0,3,32,0,5,0.0,0.0,0.3720905598020181,0.3720905598020181,2.722090559802018,,,,,,,False,True,WR,False,low_sample,missing_contract,low
2021,LV,00-0031280,Derek Carr,QB,QB,4804,23,14,40,108,0,0,0,0,0,37.460518820790774,-4.127118461962333,0.0,33.33340035882844,94.77340035882844,Derek Carr,QB,22.125,19.625,19.525,0.0,True,False,QB,True,normal_sample,contract_matched,high
2021,LV,00-0031610,Darren Waller,TE,TE,0,0,0,0,0,0,55,665,2,93,0.0,0.0,12.168439853651792,12.168439853651792,65.16843985365179,Darren Waller,TE,6.37,6.27,6.02,6.02,True,False,TE,True,normal_sample,contract_matched,high
2021,LV,00-0032268,Marcus Mariota,QB,QB,4,0,0,0,87,1,0,0,0,0,-0.7204284254694358,7.2433208815637045,0.0,6.522892456094269,13.91289245609427,Marcus Mariota,QB,3.5,3.5,1.75,1.75,True,False,QB,False,low_sample,contract_matched,low
2021,LV,00-0032741,Peyton Barber,RB,RB,0,0,0,0,212,2,10,67,0,13,0.0,-9.867622500502147,-0.04417775373440236,-9.91180025423655,12.538199745763452,Peyton Barber,RB,0.85,0.99,0.99,0.0,True,False,RB,False,low_sample,contract_matched,low
2021,LV,00-0033025,Jalen Richard,RB,RB,0,0,0,0,40,0,12,72,0,14,0.0,-1.320406083381192,-3.1169363428489305,-4.437342426230122,4.162657573769877,Jalen Richard,RB,2.44,3.5,2.05,1.125,True,False,RB,False,low_sample,contract_matched,low
2021,LV,00-0033118,Kenyan Drake,RB,RB,0,0,0,0,254,2,30,291,1,40,0.0,-9.108745722653111,5.375609657199008,-3.7331360654541035,40.016863934545896,Kenyan Drake,RB,3.0,3.25,1.25,3.0,True,False,RB,True,normal_sample,contract_matched,high
2021,LV,00-0033891,Zay Jones,WR,WR,0,0,0,0,3,0,47,546,1,70,0.0,-0.5168792470358312,6.003509571934941,5.48663032489911,47.68663032489911,Zay Jones,WR,2.5,2.5,1.0,1.0,True,False,WR,True,normal_sample,contract_matched,high
2021,LV,00-0033958,Nathan Peterman,QB,QB,0,0,0,0,2,0,0,0,0,0,0.0,0.7534801120636985,0.0,0.7534801120636985,0.8534801120636984,Nathan Peterman,QB,0.14,0.14,0.252,0.0,True,False,QB,False,low_sample,contract_matched,low
2021,LV,00-0034981,Foster Moreau,TE,TE,0,0,0,0,0,0,30,373,3,44,0.0,0.0,-0.8733873719285308,-0.8733873719285308,34.276612628071476,Foster Moreau,TE,0.972098,0.85,0.85,0.0,True,False,TE,True,normal_sample,contract_matched,high
2021,LV,00-0034983,Hunter Renfrow,WR,WR,0,0,0,0,3,0,103,1038,9,128,0.0,-1.602576220058836,50.453046968609016,48.85047074855018,153.6504707485502,Hunter Renfrow,WR,0.928987,0.85,0.85,0.0,True,False,WR,True,normal_sample,contract_matched,high
2021,LV,00-0035218,Sutton Smith,RB,RB,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Sutton Smith,FB,0.22,0.22,0.66,,True,False,RB,False,low_sample,contract_matched,low
2021,LV,00-0035428,Daniel Helm,TE,TE,0,0,0,0,0,0,1,-1,0,2,0.0,0.0,-2.3016431941346203,-2.3016431941346203,-2.10164319413462,Daniel Helm,TE,0.0,0.0,0.1656,,True,False,TE,False,low_sample,contract_matched,low
2021,LV,00-0035457,Tyron Johnson,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Tyron Johnson,WR,0.043333,0.043333,0.78,,True,False,WR,False,low_sample,contract_matched,low
2021,LV,00-0035700,Josh Jacobs,RB,RB,0,0,0,0,872,9,54,348,0,64,0.0,-32.179233697576834,-5.931718474118636,-38.11095217169547,63.38904782830453,Josh Jacobs,RB,3.254563,1.579854,1.579854,1.579854,True,False,RB,True,normal_sample,contract_matched,high
2021,LV,00-0036357,Henry Ruggs III,WR,WR,0,0,0,0,16,0,24,469,2,36,0.0,-1.1415737977949902,31.073412227007793,29.931838429212803,66.1818384292128,,,,,,,False,True,WR,True,normal_sample,missing_contract,low
2021,LV,00-0036365,Bryan Edwards,WR,WR,0,0,0,0,0,0,34,571,3,59,0.0,-1.8314442201517522,17.335616587656475,15.504172367504722,61.55417236750472,Bryan Edwards,WR,1.066468,0.823294,0.823294,,True,False,WR,True,normal_sample,contract_matched,high
2021,LV,00-0036523,Trey Ragas,RB,RB,0,0,0,0,9,0,2,6,0,2,0.0,1.1782593773677945,-0.3909990581450984,0.7872603192226961,2.037260319222696,Trey Ragas,RB,0.165467,0.165467,0.1656,,True,False,RB,False,low_sample,contract_matched,low
2021,LV,00-0036526,Dillon Stoner,WR,WR,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Dillon Stoner,WR,0.073467,0.073467,0.1656,,True,False,WR,False,low_sample,contract_matched,low
2021,MIA,00-0030669,Albert Wilson,WR,WR,0,0,0,1,17,0,25,213,0,39,-2.053532929508947,-0.7126807951135561,-5.400652059959029,-8.166865784581532,9.333134215418468,Albert Wilson,WR,5.183334,2.85,2.125,1.0,True,False,WR,False,low_sample,contract_matched,low
2021,MIA,00-0031547,DeVante Parker,WR,WR,0,0,0,0,0,0,40,515,2,73,0.0,0.0,24.061896761366867,24.061896761366867,65.81189676136687,DeVante Parker,WR,12.1125,8.35,7.75,7.75,True,False,WR,True,normal_sample,contract_matched,high
2021,MIA,00-0031806,Malcolm Brown,RB,RB,0,0,0,0,125,1,3,10,0,5,0.0,-8.538267752272077,-2.2526608449989,-10.790928597270977,-0.29092859727097675,Malcolm Brown,RB,1.75,1.75,1.55,1.55,True,False,RB,False,low_sample,contract_matched,low
2021,MIA,00-0032257,Duke Johnson,RB,RB,0,0,0,0,330,3,4,41,0,5,0.0,-1.4717717165907191,1.9611611475120299,0.4893894309213107,29.03938943092131,Duke Johnson,RB,0.141667,0.188889,0.99,0.0,True,False,RB,True,normal_sample,contract_matched,high
2021,MIA,00-0032791,Jakeem Grant,WR,WR,0,0,0,0,0,0,2,-7,0,2,0.0,0.0,-6.114564689283725,-6.114564689283725,-5.9645646892837245,,,,,,,False,True,WR,False,low_sample,missing_contract,low
