outcome,matched_candidates,candidate_rate,matched_control_rate,lift,lift_pp,lift_se,lift_ci_low_pp,lift_ci_high_pp,relative_lift_pct
appeared_next_year,252,0.8531746031746031,0.6785714285714286,0.1746031746031746,17.46031746031746,0.03473560149131511,10.652139568019697,24.268495352615222,25.730994152046783
primary_v5_hit,252,0.5634920634920635,0.4603174603174603,0.10317460317460317,10.317460317460316,0.04195121211326051,2.095022743261257,18.539897891659376,22.413793103448278
secondary_v5_hit,252,0.5634920634920635,0.2896825396825397,0.27380952380952384,27.380952380952383,0.041722528074269676,19.203336878395525,35.55856788350924,94.52054794520548
retained_positive_surplus,252,0.5634920634920635,0.2896825396825397,0.27380952380952384,27.380952380952383,0.041722528074269676,19.203336878395525,35.55856788350924,94.52054794520548
improved_production_score,252,0.3333333333333333,0.40476190476190477,-0.07142857142857142,-7.142857142857142,0.042956103204788085,-15.562253370995608,1.2765390852813225,-17.64705882352941
improved_production_percentile,252,0.3253968253968254,0.42857142857142855,-0.10317460317460317,-10.317460317460316,0.04306695784899936,-18.75858405586419,-1.8763365790564424,-24.074074074074073
next_year_top_half_position,252,0.5634920634920635,0.4603174603174603,0.10317460317460317,10.317460317460316,0.04195121211326051,2.095022743261257,18.539897891659376,22.413793103448278
next_year_meaningful_regular_role,252,0.8253968253968254,0.6785714285714286,0.14682539682539683,14.682539682539684,0.035910490653633526,7.644083514427511,21.720995850651853,21.637426900584796
