season,team,player_id,player_name,position,position_group,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,contract_player_name,contract_position,cap_number,cash_paid,base_salary,guaranteed_salary,position_final,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,player_value_tier
2025,PHI,00-0034844,Saquon Barkley,RB,RB,0,0,0,0,1140,7,37,273,2,50,0.0,-24.096579715675524,-4.971302645470016,-29.06788236114554,77.83211763885447,Saquon Barkley,RB,6.661,16.5,1.17,1.17,RB,24.0,10.0,-14.0,52.0,Major overpay
2025,PHI,00-0035676,A.J. Brown,WR,WR,0,0,0,0,0,0,78,1003,7,121,0.0,0.0,33.68347278376969,33.68347278376969,124.3334727837697,A.J. Brown,WR,17.523497,30.0,1.17,1.17,WR,15.0,6.0,-9.0,64.5,Negative value
2025,PHI,00-0038555,Tank Bigsby,RB,RB,0,0,0,0,344,2,3,32,0,4,0.0,7.542233336222125,-0.7372515855822712,6.804981750639854,32.35498175063985,Tank Bigsby,RB,1.12414,1.12414,1.190266,0.0,RB,52.0,45.0,-7.0,43.0,Negative value
2025,PHI,00-0036389,Jalen Hurts,QB,QB,3224,25,6,32,421,8,0,0,0,0,34.3144432765787,16.681141701410525,0.0,50.995584977989225,158.28558497798923,Jalen Hurts,QB,21.8698,42.5,1.17,42.0,QB,11.0,14.0,3.0,19.0,Positive value
2025,PHI,00-0034351,Dallas Goedert,TE,TE,0,0,0,0,0,0,60,591,11,82,0.0,0.0,36.12277578752909,36.12277578752909,113.67277578752908,Dallas Goedert,TE,10.714463,10.0,1.255,1.255,TE,4.0,11.0,7.0,16.5,Positive value
2025,PHI,00-0036912,DeVonta Smith,WR,WR,0,0,0,0,0,0,77,1008,4,113,0.0,0.0,54.36954212163124,54.36954212163124,136.01954212163125,DeVonta Smith,WR,7.52451,12.591,1.17,1.17,WR,11.0,24.0,13.0,28.0,Strong bargain
