season,player_id,position_final,player_name,team,passing_yards,passing_tds,passing_interceptions,sacks_suffered,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,targets,passing_epa,rushing_epa,receiving_epa,total_epa,production_score,cap_number,cash_paid,has_contract_match,has_missing_contract,meets_sample_threshold,sample_confidence,contract_confidence,overall_confidence,draft_year,draft_round,draft_pick,years_since_drafted,draft_capital_bucket,estimated_contract_stage,is_likely_rookie_contract,production_rank_position,cost_rank_position,player_surplus_gap,player_surplus_rank,candidate_season,next_team,next_production_score,next_total_epa,next_cap_number,next_player_surplus_gap,next_production_rank_position,next_cost_rank_position,group,appeared_next_year,remained_positive_surplus,remained_strong_surplus,improved_production,hit
2021,00-0034827,WR,DJ Moore,CAR,0,0,0,0,48,0,93,1157,4,163,0.0,7.407705761317629,9.491507973460935,16.899213734778566,112.39921373477856,3.554509,2.003361,True,False,True,normal_sample,contract_matched,high,2018.0,1.0,24.0,3.0,round_1,rookie_contract,True,25.0,36.0,11.0,40.0,2021,CAR,102.78079357358482,18.980793573584805,6.11,-2.0,29.0,27.0,model_candidates,True,False,False,False,False
2021,00-0034829,TE,Mike Gesicki,MIA,0,0,0,0,0,0,73,780,2,112,-0.5864534196443856,0.0,18.955017548518068,18.368564128873683,81.61856412887369,2.103794,1.381626,True,False,True,normal_sample,contract_matched,high,2018.0,2.0,42.0,3.0,round_2,rookie_contract,True,11.0,26.0,15.0,6.0,2021,MIA,43.12874509845882,2.0287450984588205,10.931,-22.0,25.0,3.0,model_candidates,True,False,False,False,False
2021,00-0034857,QB,Josh Allen,BUF,4407,36,15,26,763,6,0,0,0,0,79.99285779358213,55.64671763407837,1.053,136.6925754276605,272.4125754276605,10.202337,20.0,True,False,True,normal_sample,contract_matched,high,2018.0,1.0,7.0,3.0,round_1,rookie_contract,True,1.0,15.0,14.0,5.0,2021,BUF,277.8052082930475,142.12520829304745,16.372281,11.0,2.0,13.0,model_candidates,True,True,True,True,True
2021,00-0034983,WR,Hunter Renfrow,LV,0,0,0,0,3,0,103,1038,9,128,0.0,-1.602576220058836,50.453046968609016,48.85047074855018,153.6504707485502,0.928987,0.85,True,False,True,normal_sample,contract_matched,high,2019.0,5.0,149.0,2.0,rounds_4_5,rookie_contract,True,10.0,81.0,71.0,2.0,2021,LV,34.597914962097704,3.097914962097703,3.543987,-42.0,90.0,48.0,model_candidates,True,False,False,False,False
2021,00-0035140,WR,Mecole Hardman,KC,0,0,0,0,46,0,59,693,2,83,0.0,-1.5545336874201894,17.99454054358648,16.440006856166292,74.14000685616628,1.362287,0.949096,True,False,True,normal_sample,contract_matched,high,2019.0,2.0,56.0,2.0,round_2,rookie_contract,True,52.0,65.0,13.0,37.0,2021,,,,,,,,model_candidates,False,False,False,False,False
2021,00-0035216,WR,Diontae Johnson,PIT,0,0,0,0,53,0,107,1161,8,169,0.0,3.939951023843605,22.04652878148617,25.986479805329775,137.43647980532978,1.167535,0.884178,True,False,True,normal_sample,contract_matched,high,2019.0,3.0,66.0,2.0,round_3,rookie_contract,True,16.0,70.0,54.0,4.0,2021,PIT,62.46871712080754,-4.381282879192462,7.61669,-42.0,59.0,17.0,model_candidates,True,False,False,False,False
2021,00-0035228,QB,Kyler Murray,ARI,3787,24,10,31,423,5,0,7,0,0,64.44055304935745,4.642070294140574,0.0,69.08262334349803,163.70262334349803,9.763721,3.86624,True,False,True,normal_sample,contract_matched,high,2019.0,1.0,1.0,2.0,round_1,rookie_contract,True,10.0,16.0,6.0,14.0,2021,ARI,55.93790406136307,-5.392095938636931,12.669481,-6.0,22.0,16.0,model_candidates,True,False,False,False,False
2021,00-0035250,RB,Devin Singletary,BUF,0,0,0,0,870,7,40,228,1,50,0.0,-3.8201483953744177,-2.309366936673504,-6.129515332047921,82.77048466795208,1.108956,0.85,True,False,True,normal_sample,contract_matched,high,2019.0,3.0,74.0,2.0,round_3,rookie_contract,True,18.0,41.0,23.0,11.0,2021,BUF,72.61602080323247,-9.833979196767531,2.798956,-2.0,23.0,21.0,model_candidates,True,False,False,False,False
2021,00-0035261,RB,Tony Pollard,DAL,0,0,0,0,719,2,39,337,0,46,0.0,12.881215973103922,6.886317495831505,19.767533468935422,88.31753346893544,1.017582,0.85,True,False,True,normal_sample,contract_matched,high,2019.0,4.0,128.0,2.0,rounds_4_5,rookie_contract,True,15.0,48.0,33.0,2.0,2021,DAL,125.41185955948995,10.761859559489976,1.132582,32.0,6.0,38.0,model_candidates,True,True,True,True,True
2021,00-0035537,RB,Ty Johnson,NYJ,0,0,0,0,238,2,34,372,2,55,0.0,-11.261426961747087,6.274473486671923,-4.986953475075165,46.01304652492484,0.85,0.85,True,False,True,normal_sample,contract_matched,high,2019.0,6.0,186.0,2.0,rounds_6_7,rookie_contract,True,43.0,52.0,9.0,23.0,2021,,,,,,,,model_candidates,False,False,False,False,False
2021,00-0035640,WR,DK Metcalf,SEA,0,0,0,0,6,0,75,967,12,129,0.0,0.2224415294476784,28.664408621174516,28.886850150622195,132.2868501506222,1.250741,0.911914,True,False,True,normal_sample,contract_matched,high,2019.0,2.0,64.0,2.0,round_2,rookie_contract,True,20.0,68.0,48.0,7.0,2021,SEA,99.94870595215252,7.048705952152499,8.838827,-16.0,31.0,15.0,model_candidates,True,False,False,False,False
2021,00-0035644,TE,Noah Fant,DEN,0,0,0,0,0,0,68,670,4,90,0.0,0.0,15.235971487362123,15.235971487362123,77.73597148736212,3.433834,1.639612,True,False,True,normal_sample,contract_matched,high,2019.0,1.0,20.0,2.0,round_1,rookie_contract,True,12.0,18.0,6.0,11.0,2021,SEA,67.89036410652693,19.090364106526938,2.211918,11.0,11.0,22.0,model_candidates,True,True,True,False,True
2021,00-0035657,RB,Damien Harris,NE,0,0,0,0,929,15,18,132,0,21,0.0,3.190351245548305,4.253627703757957,7.443978949306262,109.99397894930628,1.071534,0.85,True,False,True,normal_sample,contract_matched,high,2019.0,3.0,87.0,2.0,round_3,rookie_contract,True,9.0,44.0,35.0,1.0,2021,NE,32.28923199688434,-8.910768003115663,1.186534,-11.0,48.0,37.0,model_candidates,True,False,False,False,False
2021,00-0035659,WR,Terry McLaurin,WAS,0,0,0,0,12,0,77,1053,5,130,0.0,0.7791807051980868,12.17581440386006,12.954995109058148,100.45499510905816,1.100805,0.85,True,False,True,normal_sample,contract_matched,high,2019.0,3.0,76.0,2.0,round_3,rookie_contract,True,36.0,72.0,36.0,19.0,2021,WAS,145.1976252249737,49.9476252249737,7.329923,8.0,12.0,20.0,model_candidates,True,True,True,True,True
2021,00-0035662,WR,Marquise Brown,BAL,0,0,0,0,5,0,91,1008,6,146,0.0,0.9444636923726648,11.889530107876272,12.833993800248937,104.23399380024894,3.214729,1.566576,True,False,True,normal_sample,contract_matched,high,2019.0,1.0,25.0,2.0,round_1,rookie_contract,True,32.0,41.0,9.0,42.0,2021,ARI,57.69002415867354,-3.5599758413264695,2.102364,-6.0,64.0,58.0,model_candidates,True,False,False,False,False
2021,00-0035664,RB,Darrell Henderson,LA,0,0,0,0,688,5,29,176,3,40,0.0,-1.379824667690324,-7.756834660989229,-9.136659328679553,65.31334067132045,1.151496,0.878832,True,False,True,normal_sample,contract_matched,high,2019.0,3.0,70.0,2.0,round_3,rookie_contract,True,30.0,38.0,8.0,24.0,2021,,,,,,,,model_candidates,False,False,False,False,False
2021,00-0035676,WR,A.J. Brown,TEN,0,0,0,0,10,0,63,869,5,105,-1.2514583478914574,0.552041839924641,33.827210485994684,33.12779397802787,107.82779397802788,1.541555,1.008852,True,False,True,normal_sample,contract_matched,high,2019.0,2.0,51.0,2.0,round_2,rookie_contract,True,27.0,61.0,34.0,21.0,2021,PHI,185.6700271384892,55.87002713848922,5.680894,23.0,5.0,28.0,model_candidates,True,True,True,True,True
2021,00-0035685,RB,David Montgomery,CHI,0,0,1,0,849,7,42,301,0,51,-3.1767500246642157,-21.6045883598607,5.274761422659272,-19.506576961865644,67.49342303813435,1.111577,0.850032,True,False,True,normal_sample,contract_matched,high,2019.0,3.0,73.0,2.0,round_3,rookie_contract,True,27.0,40.0,13.0,19.0,2021,CHI,73.75890677479367,-8.591093225206327,3.051545,-3.0,20.0,17.0,model_candidates,True,False,False,True,True
