candidate_season,outcome,matched_candidates,candidate_rate,matched_control_rate,lift,lift_pp,lift_se,lift_ci_low_pp,lift_ci_high_pp,relative_lift_pct
2021,appeared_next_year,68,0.7941176470588235,0.5666666666666665,0.22745098039215686,22.745098039215687,0.05312377057157912,12.332839007186179,33.157357071245194,40.13840830449828
2021,primary_v5_hit,68,0.5735294117647058,0.3235294117647059,0.25000000000000006,25.000000000000007,0.0659550104878163,12.072817944388012,37.92718205561199,77.27272727272728
2021,secondary_v5_hit,68,0.47058823529411764,0.34558823529411764,0.12499999999999997,12.499999999999996,0.0682836353963393,-0.8835925376825066,25.8835925376825,36.17021276595744
2021,retained_positive_surplus,68,0.47058823529411764,0.34558823529411764,0.12499999999999997,12.499999999999996,0.0682836353963393,-0.8835925376825066,25.8835925376825,36.17021276595744
2021,improved_production_score,68,0.3235294117647059,0.39509803921568626,-0.0715686274509804,-7.15686274509804,0.06472616544310106,-19.843191171945847,5.529465681749766,-18.114143920595538
2021,improved_production_percentile,68,0.3382352941176471,0.39509803921568626,-0.05686274509803919,-5.686274509803919,0.0691978469816061,-19.249052518198713,7.876503498590876,-14.39205955334987
2021,next_year_top_half_position,68,0.5735294117647058,0.3235294117647059,0.25000000000000006,25.000000000000007,0.0659550104878163,12.072817944388012,37.92718205561199,77.27272727272728
2021,next_year_meaningful_regular_role,68,0.7941176470588235,0.5490196078431371,0.24509803921568624,24.509803921568622,0.05343878907751915,14.03580126237487,34.983806580762376,44.64285714285715
2022,appeared_next_year,58,0.8793103448275862,0.5620689655172414,0.31724137931034485,31.724137931034484,0.05274600594911702,21.385920765007548,42.06235509706142,56.44171779141105
2022,primary_v5_hit,58,0.5862068965517241,0.28793103448275853,0.2982758620689655,29.82758620689655,0.07474462994387444,15.177638737897158,44.47753367589594,103.59281437125752
2022,secondary_v5_hit,58,0.5862068965517241,0.12931034482758622,0.456896551724138,45.6896551724138,0.06652035073343371,32.651666428660796,58.727643916166805,353.33333333333337
2022,retained_positive_surplus,58,0.5862068965517241,0.12931034482758622,0.456896551724138,45.6896551724138,0.06652035073343371,32.651666428660796,58.727643916166805,353.33333333333337
2022,improved_production_score,58,0.3620689655172414,0.2775862068965517,0.08448275862068964,8.448275862068964,0.07402529464756209,-6.060681888853205,22.957233612991136,30.43478260869565
2022,improved_production_percentile,58,0.3275862068965517,0.2775862068965517,0.05,5.0,0.07334584395292186,-9.375785414772684,19.375785414772682,18.012422360248447
2022,next_year_top_half_position,58,0.5862068965517241,0.28793103448275853,0.2982758620689655,29.82758620689655,0.07474462994387444,15.177638737897158,44.47753367589594,103.59281437125752
2022,next_year_meaningful_regular_role,58,0.8793103448275862,0.5620689655172414,0.31724137931034485,31.724137931034484,0.05274600594911702,21.385920765007548,42.06235509706142,56.44171779141105
2023,appeared_next_year,59,0.9322033898305084,0.6491525423728813,0.2830508474576271,28.30508474576271,0.04910969736274776,18.679584062664148,37.93058542886128,43.60313315926893
2023,primary_v5_hit,59,0.576271186440678,0.4033898305084746,0.17288135593220338,17.28813559322034,0.0708894195906837,3.3938093534463336,31.182461832994345,42.857142857142854
2023,secondary_v5_hit,59,0.6440677966101694,0.29322033898305094,0.3508474576271186,35.08474576271186,0.0730332574921712,20.770227294246308,49.39926423117741,119.6531791907514
2023,retained_positive_surplus,59,0.6440677966101694,0.29322033898305094,0.3508474576271186,35.08474576271186,0.0730332574921712,20.770227294246308,49.39926423117741,119.6531791907514
2023,improved_production_score,59,0.3728813559322034,0.4406779661016949,-0.06779661016949154,-6.779661016949154,0.06984539484867225,-20.469358407288915,6.910036373390607,-15.384615384615389
2023,improved_production_percentile,59,0.3050847457627119,0.423728813559322,-0.1186440677966102,-11.86440677966102,0.06112258697600514,-23.844433826958028,0.1156202676359866,-28.000000000000007
2023,next_year_top_half_position,59,0.576271186440678,0.4033898305084746,0.17288135593220338,17.28813559322034,0.0708894195906837,3.3938093534463336,31.182461832994345,42.857142857142854
2023,next_year_meaningful_regular_role,59,0.8813559322033898,0.6491525423728813,0.2322033898305085,23.22033898305085,0.050707483160066374,13.281672283677842,33.15900568242386,35.77023498694518
2024,appeared_next_year,67,0.8208955223880597,0.7485074626865672,0.07238805970149254,7.2388059701492535,0.0497652060914474,-2.5151744237744356,16.99278636407294,9.67098703888335
2024,primary_v5_hit,67,0.5223880597014925,0.4231343283582089,0.09925373134328358,9.925373134328359,0.061181756278725984,-2.066251096301934,21.91699736495865,23.45679012345679
2024,secondary_v5_hit,67,0.5671641791044776,0.40149253731343293,0.1656716417910448,16.56716417910448,0.06928275819111733,2.9877435736454823,30.14658478456348,41.26394052044609
2024,retained_positive_surplus,67,0.5671641791044776,0.40149253731343293,0.1656716417910448,16.56716417910448,0.06928275819111733,2.9877435736454823,30.14658478456348,41.26394052044609
2024,improved_production_score,67,0.2835820895522388,0.5335820895522388,-0.25,-25.0,0.06357899462254754,-37.461482946019316,-12.538517053980684,-46.853146853146846
2024,improved_production_percentile,67,0.3283582089552239,0.5902985074626864,-0.2619402985074627,-26.19402985074627,0.06668721035999277,-39.26472308130485,-13.123336620187686,-44.37420986093554
2024,next_year_top_half_position,67,0.5223880597014925,0.4231343283582089,0.09925373134328358,9.925373134328359,0.061181756278725984,-2.066251096301934,21.91699736495865,23.45679012345679
2024,next_year_meaningful_regular_role,67,0.7611940298507462,0.7485074626865672,0.0126865671641791,1.2686567164179101,0.0588056085505003,-10.257242559480149,12.79455599231597,1.6949152542372874
