season,player_name,team,position_final,production_score,total_epa,cap_number,cost_tier,player_surplus_gap,surplus_bucket,draft_year,draft_round,draft_pick,draft_capital_bucket,years_since_drafted,estimated_contract_stage,is_likely_rookie_contract,surplus_context,overall_confidence
2025,Tetairoa McMillan,CAR,WR,114.48509608821286,25.28509608821285,5.078253,Mid cost,16.0,strong_surplus,2025.0,1.0,8.0,round_1,0.0,rookie_contract,True,rookie_contract_surplus,high
2025,Harold Fannin Jr.,CLE,TE,75.82929365714418,-0.3707063428558292,1.225979,Low cost,16.0,strong_surplus,2025.0,3.0,67.0,round_3,0.0,rookie_contract,True,rookie_contract_surplus,high
2025,James Cook,BUF,RB,160.09799770077868,14.247997700778653,3.435375,Low cost,15.0,strong_surplus,2022.0,2.0,63.0,round_2,3.0,rookie_contract,True,rookie_contract_surplus,high
2025,Andrei Iosivas,CIN,WR,48.228240934587234,11.528240934587233,1.069848,Low cost,15.0,strong_surplus,2023.0,6.0,206.0,rounds_6_7,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,Brenton Strange,JAX,TE,78.8647508115372,31.364750811537206,1.667548,Low cost,14.0,strong_surplus,2023.0,2.0,61.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,Blake Corum,LA,RB,69.16041979973089,10.06041979973088,1.309946,Low cost,14.0,strong_surplus,2024.0,3.0,83.0,round_3,1.0,rookie_contract,True,rookie_contract_surplus,high
2025,Jahmyr Gibbs,DET,RB,180.2834518911758,15.083451891175766,4.866856,Mid cost,13.0,strong_surplus,2023.0,1.0,12.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,DeVonta Smith,PHI,WR,136.01954212163125,54.36954212163124,7.52451,Mid cost,13.0,strong_surplus,2021.0,1.0,10.0,round_1,4.0,possible_fifth_year_option,True,rookie_contract_surplus,high
2025,Christian Watson,GB,WR,89.5377431172806,32.0877431172806,3.336665,Low cost,13.0,strong_surplus,2022.0,2.0,34.0,round_2,3.0,rookie_contract,True,rookie_contract_surplus,high
2025,Emeka Egbuka,TB,WR,86.5614994226421,5.461499422642091,3.304133,Low cost,13.0,strong_surplus,2025.0,1.0,19.0,round_1,0.0,rookie_contract,True,rookie_contract_surplus,high
2025,Zach Charbonnet,SEA,RB,84.2173228998953,-0.4826771001047074,1.875294,Low cost,13.0,strong_surplus,2023.0,2.0,52.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,Trey McBride,ARI,TE,199.16636689027308,72.71636689027306,9.594393,Mid cost,12.0,strong_surplus,2022.0,2.0,55.0,round_2,3.0,rookie_contract,True,rookie_contract_surplus,high
2025,Caleb Williams,CHI,QB,159.06323686768334,52.89323686768335,8.974104,Mid cost,12.0,strong_surplus,2024.0,1.0,1.0,round_1,1.0,rookie_contract,True,rookie_contract_surplus,high
2025,Quentin Johnston,LAC,WR,97.3900605425204,23.54006054252039,3.869669,Low cost,12.0,strong_surplus,2023.0,1.0,21.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,Dalton Kincaid,BUF,TE,92.68840316268242,39.38840316268242,3.66192,Low cost,12.0,strong_surplus,2023.0,1.0,25.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,Sam LaPorta,DET,TE,79.8778423127509,36.4278423127509,2.581636,Low cost,12.0,strong_surplus,2023.0,2.0,34.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,Mac Jones,SF,QB,73.92734438676331,39.417344386763304,2.558,Low cost,12.0,strong_surplus,2021.0,1.0,15.0,round_1,4.0,possible_fifth_year_option,True,rookie_contract_surplus,high
2025,Theo Johnson,NYG,TE,61.48237116280326,8.832371162803263,1.167859,Low cost,12.0,strong_surplus,2024.0,4.0,107.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2025,Bijan Robinson,ATL,RB,181.98520651349455,14.335206513494558,5.988694,Mid cost,11.0,strong_surplus,2023.0,1.0,8.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2025,Brock Bowers,LV,TE,93.29312266775398,22.193122667753975,4.122451,Mid cost,10.0,strong_surplus,2024.0,1.0,13.0,round_1,1.0,rookie_contract,True,rookie_contract_surplus,high
2025,Jake Ferguson,DAL,TE,92.9158242648256,18.365824264825605,3.98222,Low cost,10.0,strong_surplus,2022.0,4.0,129.0,rounds_4_5,3.0,rookie_contract,True,rookie_contract_surplus,high
2025,Tyler Warren,IND,TE,86.21768706134586,10.967687061345847,3.811027,Low cost,9.0,positive_surplus,2025.0,1.0,14.0,round_1,0.0,rookie_contract,True,pre_extension_breakout,high
2025,Jayden Higgins,HOU,WR,71.25768278479529,16.757682784795296,2.127422,Low cost,9.0,positive_surplus,2025.0,2.0,34.0,round_2,0.0,rookie_contract,True,pre_extension_breakout,high
2025,Jalen Nailor,MIN,WR,52.39058400597847,10.290584005978468,1.145165,Low cost,9.0,positive_surplus,2022.0,6.0,191.0,rounds_6_7,3.0,rookie_contract,True,pre_extension_breakout,high
2025,Woody Marks,HOU,RB,44.60120295525152,-21.948797044748485,1.090942,Low cost,9.0,positive_surplus,2025.0,4.0,116.0,rounds_4_5,0.0,rookie_contract,True,pre_extension_breakout,high
2025,Brock Purdy,SF,QB,134.59202882330524,79.32202882330523,9.119253,Mid cost,8.0,positive_surplus,2022.0,7.0,262.0,rounds_6_7,3.0,rookie_contract,True,pre_extension_breakout,high
2025,Josh Downs,IND,WR,61.83588007382251,7.135880073822511,1.505577,Low cost,8.0,positive_surplus,2023.0,3.0,79.0,round_3,2.0,rookie_contract,True,pre_extension_breakout,high
2025,Tyler Shough,NO,QB,45.47311623842555,3.083116238425554,1.964496,Low cost,8.0,positive_surplus,2025.0,2.0,40.0,round_2,0.0,rookie_contract,True,pre_extension_breakout,high
2025,Trevor Lawrence,JAX,QB,172.97147994854305,64.20147994854305,17.0,High cost,7.0,positive_surplus,2021.0,1.0,1.0,round_1,4.0,possible_fifth_year_option,True,pre_extension_breakout,high
2025,Drake London,ATL,WR,108.730595332661,24.780595332661015,6.851878,Mid cost,7.0,positive_surplus,2022.0,1.0,8.0,round_1,3.0,rookie_contract,True,pre_extension_breakout,high
2025,Khalil Shakir,BUF,WR,73.59672388869093,7.396723888690929,2.586788,Low cost,7.0,positive_surplus,2022.0,5.0,148.0,rounds_4_5,3.0,rookie_contract,True,pre_extension_breakout,high
2025,Tyler Allgeier,ATL,RB,49.22810069334861,-8.771899306651394,1.183472,Low cost,7.0,positive_surplus,2022.0,5.0,151.0,rounds_4_5,3.0,rookie_contract,True,pre_extension_breakout,high
2025,Elic Ayomanor,TEN,WR,38.404296503543975,-9.595703496456029,1.006454,Low cost,7.0,positive_surplus,2025.0,4.0,136.0,rounds_4_5,0.0,rookie_contract,True,pre_extension_breakout,high
2025,Dontayvion Wicks,GB,WR,45.052123921150574,14.652123921150574,1.105636,Low cost,6.0,positive_surplus,2023.0,5.0,159.0,rounds_4_5,2.0,rookie_contract,True,pre_extension_breakout,high
2025,C.J. Stroud,HOU,QB,122.81344646764003,62.70344646764005,9.894339,Mid cost,5.0,positive_surplus,2023.0,1.0,2.0,round_1,2.0,rookie_contract,True,pre_extension_breakout,high
2025,Jaylen Waddle,MIA,WR,116.76881092795584,35.788810927955865,8.020709,Mid cost,5.0,positive_surplus,2021.0,1.0,6.0,round_1,4.0,possible_fifth_year_option,True,pre_extension_breakout,high
