season,player_name,team,position_final,production_score,total_epa,cap_number,cost_tier,player_surplus_gap,surplus_bucket,draft_year,draft_round,draft_pick,draft_capital_bucket,years_since_drafted,estimated_contract_stage,is_likely_rookie_contract,surplus_context,overall_confidence
2021,Amon-Ra St. Brown,DET,WR,147.47833435664032,58.328334356640326,0.856315,Low cost,72.0,elite_surplus,2021.0,4.0,112.0,rounds_4_5,0.0,rookie_contract,True,rookie_contract_surplus,high
2021,Hunter Renfrow,LV,WR,153.6504707485502,48.85047074855018,0.928987,Low cost,71.0,elite_surplus,2019.0,5.0,149.0,rounds_4_5,2.0,rookie_contract,True,rookie_contract_surplus,high
2021,Marquez Callaway,NO,WR,92.36885519003948,27.968855190039477,0.783333,Low cost,58.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2021,Allen Lazard,GB,WR,100.59434218231031,39.344342182310314,0.85,Low cost,56.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2021,Diontae Johnson,PIT,WR,137.43647980532978,25.986479805329775,1.167535,Low cost,54.0,elite_surplus,2019.0,3.0,66.0,round_3,2.0,rookie_contract,True,rookie_contract_surplus,high
2021,Deebo Samuel Sr.,SF,WR,230.16766970101935,78.17766970101938,2.099279,Low cost,54.0,elite_surplus,2019.0,2.0,36.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2021,DK Metcalf,SEA,WR,132.2868501506222,28.886850150622195,1.250741,Low cost,48.0,elite_surplus,2019.0,2.0,64.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2021,Quez Watkins,PHI,WR,76.90073919150083,30.65073919150084,0.822415,Low cost,47.0,elite_surplus,2020.0,6.0,200.0,rounds_6_7,1.0,rookie_contract,True,rookie_contract_surplus,high
2021,Darnell Mooney,CHI,WR,91.1072624444184,1.5072624444184164,0.850512,Low cost,46.0,elite_surplus,2020.0,5.0,173.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2021,Tee Higgins,CIN,WR,149.12817947462153,58.078179474621535,1.97427,Low cost,46.0,elite_surplus,2020.0,2.0,33.0,round_2,1.0,rookie_contract,True,rookie_contract_surplus,high
2022,Jalen Hurts,PHI,QB,257.5234299624754,121.0134299624754,1.64323,Low cost,33.0,elite_surplus,2020.0,2.0,53.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Geno Smith,SEA,QB,118.8373940963122,28.217394096312184,3.5,Low cost,20.0,elite_surplus,2013.0,2.0,39.0,round_2,9.0,second_contract_or_later,False,veteran_positive_value,high
2022,Brock Purdy,SF,QB,58.72111877245214,26.08111877245213,0.724253,Low cost,18.0,strong_surplus,2022.0,7.0,262.0,rounds_6_7,0.0,rookie_contract,True,rookie_contract_surplus,high
2022,Trevor Lawrence,JAX,QB,176.5541878680687,78.62418786806869,8.362156,Mid cost,16.0,strong_surplus,2021.0,1.0,1.0,round_1,1.0,rookie_contract,True,rookie_contract_surplus,high
2022,Joe Burrow,CIN,QB,200.29824740816363,91.94824740816364,9.870037,Mid cost,14.0,strong_surplus,2020.0,1.0,1.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Tua Tagovailoa,MIA,QB,154.9867511890602,87.25675118906018,8.256937,Mid cost,14.0,strong_surplus,2020.0,1.0,5.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Daniel Jones,NYG,QB,157.83464483283862,60.384644832838624,8.365836,Mid cost,13.0,strong_surplus,2019.0,1.0,6.0,round_1,3.0,rookie_contract,True,rookie_contract_surplus,high
2022,Justin Fields,CHI,QB,99.44367863324936,-2.376321366750659,4.28908,Mid cost,12.0,strong_surplus,2021.0,1.0,11.0,round_1,1.0,rookie_contract,True,rookie_contract_surplus,high
2022,Josh Allen,BUF,QB,277.8052082930475,142.12520829304745,16.372281,High cost,11.0,strong_surplus,2018.0,1.0,7.0,round_1,4.0,possible_fifth_year_option,True,rookie_contract_surplus,high
2022,Justin Herbert,LAC,QB,107.15445716992386,31.91445716992387,7.248751,Mid cost,11.0,strong_surplus,2020.0,1.0,6.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Christian McCaffrey,SF,RB,135.05186249853563,29.21186249853561,0.69,Low cost,50.0,elite_surplus,2017.0,1.0,8.0,round_1,5.0,second_contract_or_later,False,veteran_positive_value,high
2022,Tyler Allgeier,ATL,RB,93.16789885798342,18.46789885798342,0.788472,Low cost,37.0,elite_surplus,2022.0,5.0,151.0,rounds_4_5,0.0,rookie_contract,True,rookie_contract_surplus,high
2022,Tony Pollard,DAL,RB,125.41185955948995,10.761859559489976,1.132582,Low cost,32.0,elite_surplus,2019.0,4.0,128.0,rounds_4_5,3.0,rookie_contract,True,rookie_contract_surplus,high
2022,Jerick McKinnon,KC,RB,97.84096081309198,13.69096081309198,1.0475,Low cost,29.5,elite_surplus,2014.0,3.0,96.0,round_3,8.0,second_contract_or_later,False,veteran_positive_value,high
2022,Rhamondre Stevenson,NE,RB,86.95510883853761,-21.344891161462385,1.012265,Low cost,29.0,elite_surplus,2021.0,4.0,120.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2022,Isiah Pacheco,KC,RB,67.72539136382031,1.4753913638202985,0.724777,Low cost,27.0,elite_surplus,2022.0,7.0,251.0,rounds_6_7,0.0,rookie_contract,True,rookie_contract_surplus,high
2022,Miles Sanders,PHI,RB,106.76362264232895,1.4136226423289635,1.705528,Low cost,22.0,elite_surplus,2019.0,2.0,53.0,round_2,3.0,rookie_contract,True,rookie_contract_surplus,high
2022,Jaylen Warren,PIT,RB,58.651363331154016,19.001363331154018,0.709,Low cost,20.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2022,Khalil Herbert,CHI,RB,56.95811823012483,0.3081182301248284,0.754899,Low cost,16.0,strong_surplus,2021.0,6.0,217.0,rounds_6_7,1.0,rookie_contract,True,rookie_contract_surplus,high
2022,AJ Dillon,GB,RB,73.24950651034374,-3.55049348965627,1.44159,Low cost,13.0,strong_surplus,2020.0,2.0,62.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Jordan Akins,HOU,TE,70.46381015403335,21.46381015403336,0.646389,Low cost,23.0,elite_surplus,2018.0,3.0,98.0,round_3,4.0,second_contract_or_later,False,veteran_positive_value,high
2022,Juwan Johnson,NO,TE,72.67230264662176,15.772302646621752,0.895,Low cost,20.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2022,T.J. Hockenson,MIN,TE,56.20297284579084,6.252972845790833,0.536111,Low cost,16.0,strong_surplus,2019.0,1.0,8.0,round_1,3.0,rookie_contract,True,rookie_contract_surplus,high
2022,Chig Okonkwo,TEN,TE,60.26169642868668,20.66169642868668,0.831084,Low cost,15.5,strong_surplus,2022.0,4.0,143.0,rounds_4_5,0.0,rookie_contract,True,rookie_contract_surplus,high
2022,Cole Kmet,CHI,TE,73.5202807531176,12.370280753117598,2.066669,Low cost,15.0,strong_surplus,2020.0,2.0,43.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Dawson Knox,BUF,TE,76.31416198347318,20.464161983473176,2.600545,Low cost,14.0,strong_surplus,2019.0,3.0,96.0,round_3,3.0,rookie_contract,True,rookie_contract_surplus,high
2022,Pat Freiermuth,PIT,TE,67.2404478765043,8.890447876504298,1.370041,Low cost,12.0,strong_surplus,2021.0,2.0,55.0,round_2,1.0,rookie_contract,True,rookie_contract_surplus,high
2022,David Njoku,CLE,TE,79.67499826220431,22.174998262204305,3.328,Low cost,11.0,strong_surplus,2017.0,1.0,29.0,round_1,5.0,second_contract_or_later,False,veteran_positive_value,high
2022,Noah Fant,SEA,TE,67.89036410652693,19.090364106526938,2.211918,Low cost,11.0,strong_surplus,2019.0,1.0,20.0,round_1,3.0,rookie_contract,True,rookie_contract_surplus,high
2022,Dallas Goedert,PHI,TE,103.03798707281716,45.187987072817165,3.721732,Low cost,9.0,positive_surplus,2018.0,2.0,49.0,round_2,4.0,second_contract_or_later,False,positive_value,high
2022,Amon-Ra St. Brown,DET,WR,169.34701008063655,62.04701008063653,1.021315,Low cost,75.0,elite_surplus,2021.0,4.0,112.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2022,Rashid Shaheed,NO,WR,78.88843674094575,35.63843674094574,0.509167,Low cost,52.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2022,George Pickens,PIT,WR,116.68276348530054,47.432763485300526,1.22767,Low cost,50.0,elite_surplus,2022.0,2.0,52.0,round_2,0.0,rookie_contract,True,rookie_contract_surplus,high
2022,K.J. Osborn,MIN,WR,87.81154929867918,25.011549298679174,0.961943,Low cost,48.0,elite_surplus,2020.0,5.0,176.0,rounds_4_5,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Donovan Peoples-Jones,CLE,WR,84.3276495026529,18.0276495026529,0.941652,Low cost,46.0,elite_surplus,2020.0,6.0,187.0,rounds_6_7,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Justin Jefferson,MIN,WR,231.6898255545427,80.69982555454268,3.578947,Low cost,46.0,elite_surplus,2020.0,1.0,22.0,round_1,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Darius Slayton,NYG,WR,88.95416537458641,35.254165374586414,1.023721,Low cost,44.0,elite_surplus,2019.0,5.0,171.0,rounds_4_5,3.0,rookie_contract,True,rookie_contract_surplus,high
2022,Tee Higgins,CIN,WR,145.51832947387766,54.56832947387763,2.369124,Low cost,43.0,elite_surplus,2020.0,2.0,33.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Gabe Davis,BUF,WR,89.49005783379474,14.69005783379474,1.069843,Low cost,40.0,elite_surplus,2020.0,4.0,128.0,rounds_4_5,2.0,rookie_contract,True,rookie_contract_surplus,high
2022,Christian Watson,GB,WR,109.16044183260298,37.36044183260299,1.680186,Low cost,39.0,elite_surplus,2022.0,2.0,34.0,round_2,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Brock Purdy,SF,QB,244.18105106005572,155.18105106005575,0.889253,Low cost,34.0,elite_surplus,2022.0,7.0,262.0,rounds_6_7,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Jake Browning,CIN,QB,69.3947410056463,30.78474100564628,0.75,Low cost,20.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2023,Jordan Love,GB,QB,181.1210235839656,80.6810235839656,4.409271,Mid cost,19.0,strong_surplus,2020.0,1.0,26.0,round_1,3.0,rookie_contract,True,rookie_contract_surplus,high
2023,Jalen Hurts,PHI,QB,204.50331606003232,83.6733160600323,6.154286,Mid cost,19.0,strong_surplus,2020.0,2.0,53.0,round_2,3.0,rookie_contract,True,rookie_contract_surplus,high
2023,Baker Mayfield,TB,QB,112.93153130343006,35.34153130343005,1.7,Low cost,19.0,strong_surplus,2018.0,1.0,1.0,round_1,5.0,second_contract_or_later,False,veteran_positive_value,high
2023,C.J. Stroud,HOU,QB,152.4024245822528,67.22242458225278,6.596226,Mid cost,14.0,strong_surplus,2023.0,1.0,2.0,round_1,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Josh Allen,BUF,QB,276.3347265987167,146.07472659871672,18.636281,High cost,10.0,strong_surplus,2018.0,1.0,7.0,round_1,5.0,second_contract_or_later,False,veteran_positive_value,high
2023,Joe Flacco,CLE,QB,23.23546686228729,-1.0245331377127087,1.175,Low cost,9.0,positive_surplus,2008.0,1.0,18.0,round_1,15.0,second_contract_or_later,False,positive_value,high
2023,Aidan O'Connell,LV,QB,7.813756943860127,-21.916243056139873,0.877345,Low cost,9.0,positive_surplus,2023.0,4.0,135.0,rounds_4_5,0.0,rookie_contract,True,pre_extension_breakout,high
2023,Tua Tagovailoa,MIA,QB,155.23598553766254,82.54598553766255,9.633093,Mid cost,8.0,positive_surplus,2020.0,1.0,5.0,round_1,3.0,rookie_contract,True,pre_extension_breakout,high
2023,De'Von Achane,MIA,RB,122.64196534061344,33.29196534061345,0.905293,Low cost,51.0,elite_surplus,2023.0,3.0,84.0,round_3,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Kyren Williams,LA,RB,128.38919794140315,7.8891979414031645,0.947602,Low cost,49.0,elite_surplus,2022.0,5.0,164.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Isiah Pacheco,KC,RB,94.0574872843644,-2.8925127156355965,0.889777,Low cost,42.0,elite_surplus,2022.0,7.0,251.0,rounds_6_7,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Jaylen Warren,PIT,RB,67.4885129660594,-17.461487033940593,0.874,Low cost,34.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2023,Keaton Mitchell,BAL,RB,52.69475108451805,19.994751084518057,0.622667,Low cost,29.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2023,Jaleel McLaughlin,DEN,RB,53.10041184804706,7.850411848047056,0.755,Low cost,29.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2023,James Cook,BUF,RB,116.41696744100445,9.066967441004438,1.325469,Low cost,27.0,elite_surplus,2022.0,2.0,63.0,round_2,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Rachaad White,TB,RB,98.18155096958009,-21.768449030419916,1.165909,Low cost,26.0,elite_surplus,2022.0,3.0,91.0,round_3,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Raheem Mostert,MIA,RB,144.54934847329633,15.949348473296348,2.187941,Low cost,23.0,elite_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
2023,Brian Robinson,WAS,RB,90.33828356241932,-0.7117164375806802,1.146569,Low cost,23.0,elite_surplus,2022.0,3.0,98.0,round_3,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Jake Ferguson,DAL,TE,103.55242731869888,32.75242731869887,1.04622,Low cost,26.0,elite_surplus,2022.0,4.0,129.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Isaiah Likely,BAL,TE,75.24419939463758,32.19419939463758,0.996084,Low cost,23.5,elite_surplus,2022.0,4.0,139.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Sam LaPorta,DET,TE,136.7160848685558,40.566084868555805,1.72109,Low cost,22.0,elite_surplus,2023.0,2.0,34.0,round_2,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Trey McBride,ARI,TE,80.3028204253265,9.802820425326502,1.431741,Low cost,17.0,strong_surplus,2022.0,2.0,55.0,round_2,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,T.J. Hockenson,MIN,TE,118.57288797302311,31.82288797302312,4.992,Mid cost,13.0,strong_surplus,2019.0,1.0,8.0,round_1,4.0,possible_fifth_year_option,True,rookie_contract_surplus,high
2023,Chig Okonkwo,TEN,TE,50.935133620393586,7.735133620393581,0.996084,Low cost,12.5,strong_surplus,2022.0,4.0,143.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Dalton Schultz,HOU,TE,85.90579745860059,24.40579745860059,2.845588,Low cost,12.0,strong_surplus,2018.0,4.0,137.0,rounds_4_5,5.0,second_contract_or_later,False,veteran_positive_value,high
2023,Cade Otton,TB,TE,59.09098223960626,12.590982239606266,1.108485,Low cost,12.0,strong_surplus,2022.0,4.0,106.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Tucker Kraft,GB,TE,49.27481282295084,17.774812822950842,1.006897,Low cost,9.0,positive_surplus,2023.0,3.0,78.0,round_3,0.0,rookie_contract,True,pre_extension_breakout,high
2023,Evan Engram,JAX,TE,98.89534228767052,10.245342287670528,5.0,Mid cost,9.0,positive_surplus,2017.0,1.0,23.0,round_1,6.0,second_contract_or_later,False,positive_value,high
2023,Puka Nacua,LA,WR,194.67579401431547,71.67579401431547,0.811245,Low cost,88.0,elite_surplus,2023.0,5.0,177.0,rounds_4_5,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Amon-Ra St. Brown,DET,WR,207.05439331275147,70.60439331275147,1.136315,Low cost,76.0,elite_surplus,2021.0,4.0,112.0,rounds_4_5,2.0,rookie_contract,True,rookie_contract_surplus,high
2023,Nico Collins,HOU,WR,181.70238889168056,72.50238889168057,1.328595,Low cost,66.0,elite_surplus,2021.0,3.0,89.0,round_3,2.0,rookie_contract,True,rookie_contract_surplus,high
2023,Jayden Reed,GB,WR,130.48668910204927,38.88668910204926,1.305596,Low cost,56.0,elite_surplus,2023.0,2.0,50.0,round_2,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Tank Dell,HOU,WR,99.64246435632876,29.14246435632877,0.951049,Low cost,54.0,elite_surplus,2023.0,3.0,69.0,round_3,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Rashee Rice,KC,WR,124.77028502302232,37.27028502302231,1.180949,Low cost,54.0,elite_surplus,2023.0,2.0,55.0,round_2,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Khalil Shakir,BUF,WR,90.54230551268265,43.74230551268265,0.956788,Low cost,48.0,elite_surplus,2022.0,5.0,148.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Romeo Doubs,GB,WR,96.5605666056188,24.11056660561879,1.040979,Low cost,46.0,elite_surplus,2022.0,4.0,132.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2023,Dontayvion Wicks,GB,WR,80.66054966505772,29.67054966505772,0.825636,Low cost,45.0,elite_surplus,2023.0,5.0,159.0,rounds_4_5,0.0,rookie_contract,True,rookie_contract_surplus,high
2023,Josh Downs,IND,WR,88.05760102279592,26.50760102279591,1.003719,Low cost,44.0,elite_surplus,2023.0,3.0,79.0,round_3,0.0,rookie_contract,True,rookie_contract_surplus,high
2024,Brock Purdy,SF,QB,175.04732622041067,97.00732622041068,1.004253,Low cost,28.0,elite_surplus,2022.0,7.0,262.0,rounds_6_7,2.0,rookie_contract,True,rookie_contract_surplus,high
2024,Jayden Daniels,WAS,QB,237.85312303366936,119.37312303366934,6.863027,Mid cost,20.0,elite_surplus,2024.0,1.0,2.0,round_1,0.0,rookie_contract,True,rookie_contract_surplus,high
2024,Bo Nix,DEN,QB,162.99112588729403,60.39112588729404,3.384212,Low cost,18.0,strong_surplus,2024.0,1.0,12.0,round_1,0.0,rookie_contract,True,rookie_contract_surplus,high
2024,Baker Mayfield,TB,QB,235.08266119867537,122.18266119867536,6.9,Mid cost,18.0,strong_surplus,2018.0,1.0,1.0,round_1,6.0,second_contract_or_later,False,veteran_positive_value,high
2024,Sam Darnold,MIN,QB,137.27387453548712,46.48387453548714,5.0,Mid cost,15.0,strong_surplus,2018.0,1.0,3.0,round_1,6.0,second_contract_or_later,False,veteran_positive_value,high
2024,Russell Wilson,PIT,QB,42.81429746662357,-9.50570253337643,1.21,Low cost,13.0,strong_surplus,2012.0,3.0,75.0,round_3,12.0,second_contract_or_later,False,veteran_positive_value,high
2024,Justin Fields,PIT,QB,54.53749674287588,10.027496742875876,3.233448,Low cost,11.0,strong_surplus,2021.0,1.0,11.0,round_1,3.0,rookie_contract,True,rookie_contract_surplus,high
2024,Jalen Hurts,PHI,QB,200.18994640094215,81.15994640094215,13.5588,High cost,9.0,positive_surplus,2020.0,2.0,53.0,round_2,4.0,second_contract_or_later,False,positive_value,high
2024,Aidan O'Connell,LV,QB,20.406929319244895,-5.713070680755106,0.925678,Low cost,8.0,positive_surplus,2023.0,4.0,135.0,rounds_4_5,1.0,rookie_contract,True,pre_extension_breakout,high
2024,Jared Goff,DET,QB,262.0939433317802,167.1539433317802,27.211832,Premium cost,6.0,positive_surplus,2016.0,1.0,1.0,round_1,8.0,second_contract_or_later,False,positive_value,high
2024,Bucky Irving,TB,RB,146.90035139455412,35.450351394554126,0.977888,Low cost,39.0,elite_surplus,2024.0,4.0,125.0,rounds_4_5,0.0,rookie_contract,True,rookie_contract_surplus,high
2024,Chase Brown,CIN,RB,119.01326256621005,5.013262566210027,0.986539,Low cost,34.0,elite_surplus,2023.0,5.0,163.0,rounds_4_5,1.0,rookie_contract,True,rookie_contract_surplus,high
2024,Kareem Hunt,KC,RB,77.11560049856216,5.165600498562158,0.820833,Low cost,31.0,elite_surplus,2017.0,3.0,86.0,round_3,7.0,second_contract_or_later,False,veteran_positive_value,high
2024,De'Von Achane,MIA,RB,143.032346464893,12.582346464893014,1.235784,Low cost,30.0,elite_surplus,2023.0,3.0,84.0,round_3,1.0,rookie_contract,True,rookie_contract_surplus,high
2024,Kyren Williams,LA,RB,104.09511234591795,-26.454887654082032,1.062602,Low cost,29.0,elite_surplus,2022.0,5.0,164.0,rounds_4_5,2.0,rookie_contract,True,rookie_contract_surplus,high
2024,James Cook,BUF,RB,148.74513628490385,23.395136284903856,1.590563,Low cost,24.0,elite_surplus,2022.0,2.0,63.0,round_2,2.0,rookie_contract,True,rookie_contract_surplus,high
2024,Ray Davis,BUF,RB,63.09255964158979,9.292559641589785,0.973297,Low cost,18.0,strong_surplus,2024.0,4.0,128.0,rounds_4_5,0.0,rookie_contract,True,rookie_contract_surplus,high
2024,Rico Dowdle,DAL,RB,84.93680698785693,-6.213193012143076,1.255,Low cost,17.0,strong_surplus,,,,undrafted_or_unmatched,,undrafted_or_unmatched,False,veteran_positive_value,high
